"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|DK2","05.01.2025 13:00 - 05.01.2025 14:00 (CET/CEST)","562","n/e","n/e","n/e","96","209","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","42","48","314","117"
"BZN|DK2","05.01.2025 14:00 - 05.01.2025 15:00 (CET/CEST)","529","n/e","n/e","n/e","94","220","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","23","59","371","141"
"BZN|DK2","05.01.2025 15:00 - 05.01.2025 16:00 (CET/CEST)","511","n/e","n/e","n/e","88","214","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4","43","563","166"
"BZN|DK2","05.01.2025 16:00 - 05.01.2025 17:00 (CET/CEST)","511","n/e","n/e","n/e","95","219","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","45","804","233"
"BZN|DK2","05.01.2025 17:00 - 05.01.2025 18:00 (CET/CEST)","511","n/e","n/e","n/e","107","231","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","42","919","307"
"BZN|DK2","05.01.2025 18:00 - 05.01.2025 19:00 (CET/CEST)","513","n/e","n/e","n/e","98","231","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","42","945","367"
"BZN|DK2","05.01.2025 19:00 - 05.01.2025 20:00 (CET/CEST)","511","n/e","n/e","n/e","96","227","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","42","951","415"
"BZN|DK2","05.01.2025 20:00 - 05.01.2025 21:00 (CET/CEST)","514","n/e","n/e","n/e","86","211","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","40","953","447"
"BZN|DK2","05.01.2025 21:00 - 05.01.2025 22:00 (CET/CEST)","509","n/e","n/e","n/e","84","209","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","40","953","464"
"BZN|DK2","05.01.2025 22:00 - 05.01.2025 23:00 (CET/CEST)","509","n/e","n/e","n/e","81","203","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","40","955","486"
"BZN|DK2","05.01.2025 23:00 - 06.01.2025 00:00 (CET/CEST)","505","n/e","n/e","n/e","80","201","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","40","954","476"
"BZN|DK2","06.01.2025 00:00 - 06.01.2025 01:00 (CET/CEST)","483","n/e","n/e","n/e","62","158","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","38","899","428"
"BZN|DK2","06.01.2025 01:00 - 06.01.2025 02:00 (CET/CEST)","440","n/e","n/e","n/e","55","104","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","37","892","367"
"BZN|DK2","06.01.2025 02:00 - 06.01.2025 03:00 (CET/CEST)","371","n/e","n/e","n/e","33","68","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","34","887","367"
"BZN|DK2","06.01.2025 03:00 - 06.01.2025 04:00 (CET/CEST)","293","n/e","n/e","n/e","32","65","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","37","819","361"
"BZN|DK2","06.01.2025 04:00 - 06.01.2025 05:00 (CET/CEST)","285","n/e","n/e","n/e","30","63","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","35","738","291"
"BZN|DK2","06.01.2025 05:00 - 06.01.2025 06:00 (CET/CEST)","311","n/e","n/e","n/e","32","65","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","35","806","230"
"BZN|DK2","06.01.2025 06:00 - 06.01.2025 07:00 (CET/CEST)","434","n/e","n/e","n/e","41","97","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","36","733","292"
"BZN|DK2","06.01.2025 07:00 - 06.01.2025 08:00 (CET/CEST)","449","n/e","n/e","n/e","72","187","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","586","329"
"BZN|DK2","06.01.2025 08:00 - 06.01.2025 09:00 (CET/CEST)","508","n/e","n/e","n/e","81","204","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","48","515","326"
"BZN|DK2","06.01.2025 09:00 - 06.01.2025 10:00 (CET/CEST)","511","n/e","n/e","n/e","85","210","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","41","702","331"
"BZN|DK2","06.01.2025 10:00 - 06.01.2025 11:00 (CET/CEST)","512","n/e","n/e","n/e","88","215","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","21","42","934","353"
"BZN|DK2","06.01.2025 11:00 - 06.01.2025 12:00 (CET/CEST)","511","n/e","n/e","n/e","88","212","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","54","42","931","366"
"BZN|DK2","06.01.2025 12:00 - 06.01.2025 13:00 (CET/CEST)","492","n/e","n/e","n/e","88","208","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","72","42","924","362"
"BZN|DK2","06.01.2025 13:00 - 06.01.2025 14:00 (CET/CEST)","463","n/e","n/e","n/e","90","216","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","52","43","917","384"
"BZN|DK2","06.01.2025 14:00 - 06.01.2025 15:00 (CET/CEST)","471","n/e","n/e","n/e","91","219","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","20","43","927","398"
"BZN|DK2","06.01.2025 15:00 - 06.01.2025 16:00 (CET/CEST)","480","n/e","n/e","n/e","92","215","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","42","934","412"
"BZN|DK2","06.01.2025 16:00 - 06.01.2025 17:00 (CET/CEST)","507","n/e","n/e","n/e","90","186","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","42","931","408"
"BZN|DK2","06.01.2025 17:00 - 06.01.2025 18:00 (CET/CEST)","506","n/e","n/e","n/e","90","187","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","42","935","414"
"BZN|DK2","06.01.2025 18:00 - 06.01.2025 19:00 (CET/CEST)","509","n/e","n/e","n/e","94","194","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","42","934","449"
"BZN|DK2","06.01.2025 19:00 - 06.01.2025 20:00 (CET/CEST)","480","n/e","n/e","n/e","93","192","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","43","930","491"
"BZN|DK2","06.01.2025 20:00 - 06.01.2025 21:00 (CET/CEST)","418","n/e","n/e","n/e","73","155","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","40","931","513"
"BZN|DK2","06.01.2025 21:00 - 06.01.2025 22:00 (CET/CEST)","354","n/e","n/e","n/e","59","125","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","37","926","513"
"BZN|DK2","06.01.2025 22:00 - 06.01.2025 23:00 (CET/CEST)","317","n/e","n/e","n/e","56","121","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","36","936","508"
"BZN|DK2","06.01.2025 23:00 - 07.01.2025 00:00 (CET/CEST)","292","n/e","n/e","n/e","42","96","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","35","939","511"
"BZN|DK2","07.01.2025 00:00 - 07.01.2025 01:00 (CET/CEST)","277","n/e","n/e","n/e","27","50","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","34","937","510"
"BZN|DK2","07.01.2025 01:00 - 07.01.2025 02:00 (CET/CEST)","234","n/e","n/e","n/e","26","72","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","34","932","515"
"BZN|DK2","07.01.2025 02:00 - 07.01.2025 03:00 (CET/CEST)","278","n/e","n/e","n/e","26","79","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","34","934","514"
"BZN|DK2","07.01.2025 03:00 - 07.01.2025 04:00 (CET/CEST)","275","n/e","n/e","n/e","26","74","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","34","934","515"
"BZN|DK2","07.01.2025 04:00 - 07.01.2025 05:00 (CET/CEST)","276","n/e","n/e","n/e","26","81","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","34","929","515"
"BZN|DK2","07.01.2025 05:00 - 07.01.2025 06:00 (CET/CEST)","282","n/e","n/e","n/e","33","101","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","33","929","513"
"BZN|DK2","07.01.2025 06:00 - 07.01.2025 07:00 (CET/CEST)","328","n/e","n/e","n/e","64","173","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","36","928","502"
"BZN|DK2","07.01.2025 07:00 - 07.01.2025 08:00 (CET/CEST)","390","n/e","n/e","n/e","82","216","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","38","923","498"
"BZN|DK2","07.01.2025 08:00 - 07.01.2025 09:00 (CET/CEST)","472","n/e","n/e","n/e","87","235","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","40","932","501"
"BZN|DK2","07.01.2025 09:00 - 07.01.2025 10:00 (CET/CEST)","418","n/e","n/e","n/e","84","239","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","41","42","942","507"
"BZN|DK2","07.01.2025 10:00 - 07.01.2025 11:00 (CET/CEST)","393","n/e","n/e","n/e","82","235","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","94","42","944","498"
"BZN|DK2","07.01.2025 11:00 - 07.01.2025 12:00 (CET/CEST)","394","n/e","n/e","n/e","76","238","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","169","41","946","500"
"BZN|DK2","07.01.2025 12:00 - 07.01.2025 13:00 (CET/CEST)","387","n/e","n/e","n/e","71","229","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","177","41","945","500"
"BZN|DK2","07.01.2025 13:00 - 07.01.2025 14:00 (CET/CEST)","391","n/e","n/e","n/e","72","230","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","129","41","943","487"
"BZN|DK2","07.01.2025 14:00 - 07.01.2025 15:00 (CET/CEST)","396","n/e","n/e","n/e","70","226","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","88","39","942","476"
"BZN|DK2","07.01.2025 15:00 - 07.01.2025 16:00 (CET/CEST)","408","n/e","n/e","n/e","71","220","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","16","39","946","474"
"BZN|DK2","07.01.2025 16:00 - 07.01.2025 17:00 (CET/CEST)","432","n/e","n/e","n/e","84","238","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","40","939","467"
"BZN|DK2","07.01.2025 17:00 - 07.01.2025 18:00 (CET/CEST)","440","n/e","n/e","n/e","85","239","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","39","941","463"
"BZN|DK2","07.01.2025 18:00 - 07.01.2025 19:00 (CET/CEST)","428","n/e","n/e","n/e","85","240","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","39","940","459"
"BZN|DK2","07.01.2025 19:00 - 07.01.2025 20:00 (CET/CEST)","417","n/e","n/e","n/e","83","236","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","38","946","477"
"BZN|DK2","07.01.2025 20:00 - 07.01.2025 21:00 (CET/CEST)","403","n/e","n/e","n/e","77","221","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","38","945","490"
"BZN|DK2","07.01.2025 21:00 - 07.01.2025 22:00 (CET/CEST)","355","n/e","n/e","n/e","60","174","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","36","945","472"
"BZN|DK2","07.01.2025 22:00 - 07.01.2025 23:00 (CET/CEST)","304","n/e","n/e","n/e","44","123","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","35","943","464"
"BZN|DK2","07.01.2025 23:00 - 08.01.2025 00:00 (CET/CEST)","325","n/e","n/e","n/e","35","92","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","35","941","476"
"BZN|DK2","08.01.2025 00:00 - 08.01.2025 01:00 (CET/CEST)","414","n/e","n/e","n/e","40","105","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","36","937","484"
"BZN|DK2","08.01.2025 01:00 - 08.01.2025 02:00 (CET/CEST)","433","n/e","n/e","n/e","44","113","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","36","945","499"
"BZN|DK2","08.01.2025 02:00 - 08.01.2025 03:00 (CET/CEST)","372","n/e","n/e","n/e","45","114","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","36","944","508"
"BZN|DK2","08.01.2025 03:00 - 08.01.2025 04:00 (CET/CEST)","309","n/e","n/e","n/e","44","112","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","36","945","512"
"BZN|DK2","08.01.2025 04:00 - 08.01.2025 05:00 (CET/CEST)","340","n/e","n/e","n/e","45","120","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","36","940","512"
"BZN|DK2","08.01.2025 05:00 - 08.01.2025 06:00 (CET/CEST)","409","n/e","n/e","n/e","53","162","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","38","939","512"
"BZN|DK2","08.01.2025 06:00 - 08.01.2025 07:00 (CET/CEST)","490","n/e","n/e","n/e","74","180","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","42","948","513"
"BZN|DK2","08.01.2025 07:00 - 08.01.2025 08:00 (CET/CEST)","504","n/e","n/e","n/e","114","213","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","49","946","513"
"BZN|DK2","08.01.2025 08:00 - 08.01.2025 09:00 (CET/CEST)","501","n/e","n/e","n/e","118","219","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","44","945","505"
"BZN|DK2","08.01.2025 09:00 - 08.01.2025 10:00 (CET/CEST)","502","n/e","n/e","n/e","120","221","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","28","60","946","510"
"BZN|DK2","08.01.2025 10:00 - 08.01.2025 11:00 (CET/CEST)","387","n/e","n/e","n/e","103","220","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","64","43","930","513"
"BZN|DK2","08.01.2025 11:00 - 08.01.2025 12:00 (CET/CEST)","214","n/e","n/e","n/e","88","215","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","108","37","930","523"
"BZN|DK2","08.01.2025 12:00 - 08.01.2025 13:00 (CET/CEST)","243","n/e","n/e","n/e","72","150","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","160","35","935","527"
"BZN|DK2","08.01.2025 13:00 - 08.01.2025 14:00 (CET/CEST)","343","n/e","n/e","n/e","70","133","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","162","34","933","528"
"BZN|DK2","08.01.2025 14:00 - 08.01.2025 15:00 (CET/CEST)","379","n/e","n/e","n/e","80","188","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","69","37","934","517"
"BZN|DK2","08.01.2025 15:00 - 08.01.2025 16:00 (CET/CEST)","394","n/e","n/e","n/e","93","220","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","21","41","934","504"
"BZN|DK2","08.01.2025 16:00 - 08.01.2025 17:00 (CET/CEST)","479","n/e","n/e","n/e","95","225","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","47","935","504"
"BZN|DK2","08.01.2025 17:00 - 08.01.2025 18:00 (CET/CEST)","512","n/e","n/e","n/e","110","231","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","936","488"
"BZN|DK2","08.01.2025 18:00 - 08.01.2025 19:00 (CET/CEST)","485","n/e","n/e","n/e","97","227","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","937","471"
"BZN|DK2","08.01.2025 19:00 - 08.01.2025 20:00 (CET/CEST)","465","n/e","n/e","n/e","95","226","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","934","444"
"BZN|DK2","08.01.2025 20:00 - 08.01.2025 21:00 (CET/CEST)","494","n/e","n/e","n/e","94","224","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","931","435"
"BZN|DK2","08.01.2025 21:00 - 08.01.2025 22:00 (CET/CEST)","500","n/e","n/e","n/e","89","216","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","49","916","418"
"BZN|DK2","08.01.2025 22:00 - 08.01.2025 23:00 (CET/CEST)","499","n/e","n/e","n/e","89","216","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","785","353"
"BZN|DK2","08.01.2025 23:00 - 09.01.2025 00:00 (CET/CEST)","500","n/e","n/e","n/e","89","217","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","756","306"
"BZN|DK2","09.01.2025 00:00 - 09.01.2025 01:00 (CET/CEST)","503","n/e","n/e","n/e","92","221","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","711","239"
"BZN|DK2","09.01.2025 01:00 - 09.01.2025 02:00 (CET/CEST)","502","n/e","n/e","n/e","93","223","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","645","181"
"BZN|DK2","09.01.2025 02:00 - 09.01.2025 03:00 (CET/CEST)","500","n/e","n/e","n/e","92","222","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","577","132"
"BZN|DK2","09.01.2025 03:00 - 09.01.2025 04:00 (CET/CEST)","500","n/e","n/e","n/e","93","222","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","438","92"
"BZN|DK2","09.01.2025 04:00 - 09.01.2025 05:00 (CET/CEST)","502","n/e","n/e","n/e","93","223","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","260","57"
"BZN|DK2","09.01.2025 05:00 - 09.01.2025 06:00 (CET/CEST)","506","n/e","n/e","n/e","97","230","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","66","137","45"
"BZN|DK2","09.01.2025 06:00 - 09.01.2025 07:00 (CET/CEST)","499","n/e","n/e","n/e","105","235","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","68","81","34"
"BZN|DK2","09.01.2025 07:00 - 09.01.2025 08:00 (CET/CEST)","512","n/e","n/e","n/e","143","229","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","65","28"
"BZN|DK2","09.01.2025 08:00 - 09.01.2025 09:00 (CET/CEST)","470","n/e","n/e","n/e","141","224","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","78","16"
"BZN|DK2","09.01.2025 09:00 - 09.01.2025 10:00 (CET/CEST)","465","n/e","n/e","n/e","146","232","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","19","54","83","24"
"BZN|DK2","09.01.2025 10:00 - 09.01.2025 11:00 (CET/CEST)","500","n/e","n/e","n/e","165","231","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","52","50","15","10"
"BZN|DK2","09.01.2025 11:00 - 09.01.2025 12:00 (CET/CEST)","501","n/e","n/e","n/e","165","232","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","53","50","29","10"
"BZN|DK2","09.01.2025 12:00 - 09.01.2025 13:00 (CET/CEST)","498","n/e","n/e","n/e","166","235","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","58","54","25","8"
"BZN|DK2","09.01.2025 13:00 - 09.01.2025 14:00 (CET/CEST)","499","n/e","n/e","n/e","163","231","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","55","50","18","8"
"BZN|DK2","09.01.2025 14:00 - 09.01.2025 15:00 (CET/CEST)","498","n/e","n/e","n/e","165","233","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","34","50","4","8"
"BZN|DK2","09.01.2025 15:00 - 09.01.2025 16:00 (CET/CEST)","498","n/e","n/e","n/e","153","197","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12","49","2","8"
"BZN|DK2","09.01.2025 16:00 - 09.01.2025 17:00 (CET/CEST)","504","n/e","n/e","n/e","164","227","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","11","7"
"BZN|DK2","09.01.2025 17:00 - 09.01.2025 18:00 (CET/CEST)","505","n/e","n/e","n/e","157","203","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","52","6","8"
"BZN|DK2","09.01.2025 18:00 - 09.01.2025 19:00 (CET/CEST)","506","n/e","n/e","n/e","163","229","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","52","26","10"
"BZN|DK2","09.01.2025 19:00 - 09.01.2025 20:00 (CET/CEST)","502","n/e","n/e","n/e","165","233","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","52","48","20"
"BZN|DK2","09.01.2025 20:00 - 09.01.2025 21:00 (CET/CEST)","499","n/e","n/e","n/e","164","232","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","52","125","24"
"BZN|DK2","09.01.2025 21:00 - 09.01.2025 22:00 (CET/CEST)","502","n/e","n/e","n/e","130","230","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","159","25"
"BZN|DK2","09.01.2025 22:00 - 09.01.2025 23:00 (CET/CEST)","480","n/e","n/e","n/e","119","226","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","194","33"
"BZN|DK2","09.01.2025 23:00 - 10.01.2025 00:00 (CET/CEST)","509","n/e","n/e","n/e","105","221","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","52","199","43"
"BZN|DK2","10.01.2025 00:00 - 10.01.2025 01:00 (CET/CEST)","511","n/e","n/e","n/e","96","217","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","246","43"
"BZN|DK2","10.01.2025 01:00 - 10.01.2025 02:00 (CET/CEST)","458","n/e","n/e","n/e","94","206","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","225","33"
"BZN|DK2","10.01.2025 02:00 - 10.01.2025 03:00 (CET/CEST)","476","n/e","n/e","n/e","103","207","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","52","209","45"
"BZN|DK2","10.01.2025 03:00 - 10.01.2025 04:00 (CET/CEST)","514","n/e","n/e","n/e","109","211","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","52","311","46"
"BZN|DK2","10.01.2025 04:00 - 10.01.2025 05:00 (CET/CEST)","476","n/e","n/e","n/e","95","206","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","283","46"
"BZN|DK2","10.01.2025 05:00 - 10.01.2025 06:00 (CET/CEST)","496","n/e","n/e","n/e","93","223","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","322","38"
"BZN|DK2","10.01.2025 06:00 - 10.01.2025 07:00 (CET/CEST)","488","n/e","n/e","n/e","99","232","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","52","340","30"
"BZN|DK2","10.01.2025 07:00 - 10.01.2025 08:00 (CET/CEST)","457","n/e","n/e","n/e","139","238","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","57","210","20"
"BZN|DK2","10.01.2025 08:00 - 10.01.2025 09:00 (CET/CEST)","467","n/e","n/e","n/e","144","235","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","52","153","29"
"BZN|DK2","10.01.2025 09:00 - 10.01.2025 10:00 (CET/CEST)","467","n/e","n/e","n/e","152","234","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","30","52","167","36"
