HourUTC,HourDK,mFRR_DownExpected,mFRR_DownPurchased,mFRR_DownPriceDKK,mFRR_DownPriceEUR,mFRR_UpExpected,mFRR_UpPurchased,mFRR_UpPriceDKK,mFRR_UpPriceEUR
2020-12-31T23:00:00,2021-01-01T00:00:00,0.0,0.0,0.0,0.0,261.0,269.0,196.0,26.34
2021-01-01T00:00:00,2021-01-01T01:00:00,0.0,0.0,0.0,0.0,261.0,269.0,196.0,26.34
2021-01-01T01:00:00,2021-01-01T02:00:00,0.0,0.0,0.0,0.0,261.0,269.0,196.0,26.34
2021-01-01T02:00:00,2021-01-01T03:00:00,0.0,0.0,0.0,0.0,261.0,264.0,168.0,22.58
2021-01-01T03:00:00,2021-01-01T04:00:00,0.0,0.0,0.0,0.0,261.0,264.0,168.0,22.58
2021-01-01T04:00:00,2021-01-01T05:00:00,0.0,0.0,0.0,0.0,261.0,264.0,168.0,22.58
2021-01-01T05:00:00,2021-01-01T06:00:00,0.0,0.0,0.0,0.0,261.0,269.0,196.0,26.34
2021-01-01T06:00:00,2021-01-01T07:00:00,0.0,0.0,0.0,0.0,261.0,269.0,196.0,26.34
2021-01-01T07:00:00,2021-01-01T08:00:00,0.0,0.0,0.0,0.0,261.0,271.0,196.0,26.34
2021-01-01T08:00:00,2021-01-01T09:00:00,0.0,0.0,0.0,0.0,261.0,295.0,200.0,26.879999
2021-01-01T09:00:00,2021-01-01T10:00:00,0.0,0.0,0.0,0.0,261.0,295.0,200.0,26.879999
2021-01-01T10:00:00,2021-01-01T11:00:00,0.0,0.0,0.0,0.0,261.0,295.0,200.0,26.879999
2021-01-01T11:00:00,2021-01-01T12:00:00,0.0,0.0,0.0,0.0,261.0,295.0,200.0,26.879999
2021-01-01T12:00:00,2021-01-01T13:00:00,0.0,0.0,0.0,0.0,261.0,295.0,200.0,26.879999
2021-01-01T13:00:00,2021-01-01T14:00:00,0.0,0.0,0.0,0.0,261.0,295.0,200.0,26.879999
2021-01-01T14:00:00,2021-01-01T15:00:00,0.0,0.0,0.0,0.0,261.0,295.0,200.0,26.879999
2021-01-01T15:00:00,2021-01-01T16:00:00,0.0,0.0,0.0,0.0,261.0,295.0,200.0,26.879999
2021-01-01T16:00:00,2021-01-01T17:00:00,0.0,0.0,0.0,0.0,261.0,295.0,200.0,26.879999
2021-01-01T17:00:00,2021-01-01T18:00:00,0.0,0.0,0.0,0.0,261.0,295.0,200.0,26.879999
2021-01-01T18:00:00,2021-01-01T19:00:00,0.0,0.0,0.0,0.0,261.0,295.0,200.0,26.879999
2021-01-01T19:00:00,2021-01-01T20:00:00,0.0,0.0,0.0,0.0,261.0,271.0,196.0,26.34
2021-01-01T20:00:00,2021-01-01T21:00:00,0.0,0.0,0.0,0.0,261.0,271.0,196.0,26.34
2021-01-01T21:00:00,2021-01-01T22:00:00,0.0,0.0,0.0,0.0,261.0,271.0,196.0,26.34
2021-01-01T22:00:00,2021-01-01T23:00:00,0.0,0.0,0.0,0.0,261.0,271.0,196.0,26.34
2021-01-01T23:00:00,2021-01-02T00:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-02T00:00:00,2021-01-02T01:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-02T01:00:00,2021-01-02T02:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-02T02:00:00,2021-01-02T03:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-02T03:00:00,2021-01-02T04:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-02T04:00:00,2021-01-02T05:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-02T05:00:00,2021-01-02T06:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-02T06:00:00,2021-01-02T07:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-02T07:00:00,2021-01-02T08:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-02T08:00:00,2021-01-02T09:00:00,0.0,0.0,0.0,0.0,261.0,299.0,250.0,33.599998
2021-01-02T09:00:00,2021-01-02T10:00:00,0.0,0.0,0.0,0.0,261.0,299.0,257.25,34.57
2021-01-02T10:00:00,2021-01-02T11:00:00,0.0,0.0,0.0,0.0,261.0,269.0,194.0,26.07
2021-01-02T11:00:00,2021-01-02T12:00:00,0.0,0.0,0.0,0.0,261.0,271.0,194.0,26.07
2021-01-02T12:00:00,2021-01-02T13:00:00,0.0,0.0,0.0,0.0,261.0,271.0,194.0,26.07
2021-01-02T13:00:00,2021-01-02T14:00:00,0.0,0.0,0.0,0.0,261.0,271.0,194.0,26.07
2021-01-02T14:00:00,2021-01-02T15:00:00,0.0,0.0,0.0,0.0,261.0,271.0,194.0,26.07
2021-01-02T15:00:00,2021-01-02T16:00:00,0.0,0.0,0.0,0.0,261.0,271.0,194.0,26.07
2021-01-02T16:00:00,2021-01-02T17:00:00,0.0,0.0,0.0,0.0,261.0,276.0,393.0,52.82
2021-01-02T17:00:00,2021-01-02T18:00:00,0.0,0.0,0.0,0.0,261.0,276.0,393.0,52.82
2021-01-02T18:00:00,2021-01-02T19:00:00,0.0,0.0,0.0,0.0,261.0,271.0,194.0,26.07
2021-01-02T19:00:00,2021-01-02T20:00:00,0.0,0.0,0.0,0.0,261.0,271.0,194.0,26.07
2021-01-02T20:00:00,2021-01-02T21:00:00,0.0,0.0,0.0,0.0,261.0,271.0,194.0,26.07
2021-01-02T21:00:00,2021-01-02T22:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-02T22:00:00,2021-01-02T23:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-02T23:00:00,2021-01-03T00:00:00,0.0,0.0,0.0,0.0,261.0,291.0,248.0,33.330002
2021-01-03T00:00:00,2021-01-03T01:00:00,0.0,0.0,0.0,0.0,261.0,291.0,248.0,33.330002
2021-01-03T01:00:00,2021-01-03T02:00:00,0.0,0.0,0.0,0.0,261.0,291.0,248.0,33.330002
2021-01-03T02:00:00,2021-01-03T03:00:00,0.0,0.0,0.0,0.0,261.0,291.0,248.0,33.330002
2021-01-03T03:00:00,2021-01-03T04:00:00,0.0,0.0,0.0,0.0,261.0,291.0,248.0,33.330002
2021-01-03T04:00:00,2021-01-03T05:00:00,0.0,0.0,0.0,0.0,261.0,291.0,248.0,33.330002
2021-01-03T05:00:00,2021-01-03T06:00:00,0.0,0.0,0.0,0.0,261.0,291.0,248.0,33.330002
2021-01-03T06:00:00,2021-01-03T07:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-03T07:00:00,2021-01-03T08:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-03T08:00:00,2021-01-03T09:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-03T09:00:00,2021-01-03T10:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-03T10:00:00,2021-01-03T11:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-03T11:00:00,2021-01-03T12:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-03T12:00:00,2021-01-03T13:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-03T13:00:00,2021-01-03T14:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-03T14:00:00,2021-01-03T15:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-03T15:00:00,2021-01-03T16:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-03T16:00:00,2021-01-03T17:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-03T17:00:00,2021-01-03T18:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-03T18:00:00,2021-01-03T19:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.599998
2021-01-03T19:00:00,2021-01-03T20:00:00,0.0,0.0,0.0,0.0,261.0,270.0,250.0,33.599998
2021-01-03T20:00:00,2021-01-03T21:00:00,0.0,0.0,0.0,0.0,261.0,270.0,250.0,33.599998
2021-01-03T21:00:00,2021-01-03T22:00:00,0.0,0.0,0.0,0.0,261.0,270.0,250.0,33.599998
2021-01-03T22:00:00,2021-01-03T23:00:00,0.0,0.0,0.0,0.0,261.0,270.0,250.0,33.599998
2021-01-03T23:00:00,2021-01-04T00:00:00,0.0,0.0,0.0,0.0,261.0,266.0,199.0,26.74
2021-01-04T00:00:00,2021-01-04T01:00:00,0.0,0.0,0.0,0.0,261.0,266.0,199.0,26.74
2021-01-04T01:00:00,2021-01-04T02:00:00,0.0,0.0,0.0,0.0,261.0,266.0,199.0,26.74
2021-01-04T02:00:00,2021-01-04T03:00:00,0.0,0.0,0.0,0.0,261.0,266.0,199.0,26.74
2021-01-04T03:00:00,2021-01-04T04:00:00,0.0,0.0,0.0,0.0,261.0,266.0,199.0,26.74
2021-01-04T04:00:00,2021-01-04T05:00:00,0.0,0.0,0.0,0.0,261.0,266.0,199.0,26.74
2021-01-04T05:00:00,2021-01-04T06:00:00,0.0,0.0,0.0,0.0,261.0,266.0,199.0,26.74
2021-01-04T06:00:00,2021-01-04T07:00:00,0.0,0.0,0.0,0.0,261.0,264.0,199.0,26.74
2021-01-04T07:00:00,2021-01-04T08:00:00,0.0,0.0,0.0,0.0,261.0,264.0,199.0,26.74
2021-01-04T08:00:00,2021-01-04T09:00:00,0.0,0.0,0.0,0.0,261.0,264.0,199.0,26.74
2021-01-04T09:00:00,2021-01-04T10:00:00,0.0,0.0,0.0,0.0,261.0,266.0,199.0,26.74
2021-01-04T10:00:00,2021-01-04T11:00:00,0.0,0.0,0.0,0.0,261.0,266.0,199.0,26.74
2021-01-04T11:00:00,2021-01-04T12:00:00,0.0,0.0,0.0,0.0,261.0,266.0,199.0,26.74
2021-01-04T12:00:00,2021-01-04T13:00:00,0.0,0.0,0.0,0.0,261.0,266.0,199.0,26.74
2021-01-04T13:00:00,2021-01-04T14:00:00,0.0,0.0,0.0,0.0,261.0,266.0,199.0,26.74
2021-01-04T14:00:00,2021-01-04T15:00:00,0.0,0.0,0.0,0.0,261.0,266.0,238.0,31.98
2021-01-04T15:00:00,2021-01-04T16:00:00,0.0,0.0,0.0,0.0,261.0,269.0,242.0,32.52
2021-01-04T16:00:00,2021-01-04T17:00:00,0.0,0.0,0.0,0.0,261.0,305.0,250.0,33.599998
2021-01-04T17:00:00,2021-01-04T18:00:00,0.0,0.0,0.0,0.0,261.0,264.0,199.0,26.74
2021-01-04T18:00:00,2021-01-04T19:00:00,0.0,0.0,0.0,0.0,261.0,264.0,199.0,26.74
2021-01-04T19:00:00,2021-01-04T20:00:00,0.0,0.0,0.0,0.0,261.0,266.0,199.0,26.74
2021-01-04T20:00:00,2021-01-04T21:00:00,0.0,0.0,0.0,0.0,261.0,266.0,199.0,26.74
2021-01-04T21:00:00,2021-01-04T22:00:00,0.0,0.0,0.0,0.0,261.0,266.0,199.0,26.74
2021-01-04T22:00:00,2021-01-04T23:00:00,0.0,0.0,0.0,0.0,261.0,266.0,199.0,26.74
2021-01-04T23:00:00,2021-01-05T00:00:00,0.0,0.0,0.0,0.0,261.0,298.600006,134.0,18.02
2021-01-05T00:00:00,2021-01-05T01:00:00,0.0,0.0,0.0,0.0,261.0,298.600006,134.0,18.02
2021-01-05T01:00:00,2021-01-05T02:00:00,0.0,0.0,0.0,0.0,261.0,298.600006,134.0,18.02
2021-01-05T02:00:00,2021-01-05T03:00:00,0.0,0.0,0.0,0.0,261.0,298.600006,134.0,18.02
2021-01-05T03:00:00,2021-01-05T04:00:00,0.0,0.0,0.0,0.0,261.0,298.600006,134.0,18.02
2021-01-05T04:00:00,2021-01-05T05:00:00,0.0,0.0,0.0,0.0,261.0,264.600006,149.0,20.030001
2021-01-05T05:00:00,2021-01-05T06:00:00,0.0,0.0,0.0,0.0,261.0,264.600006,149.0,20.030001
2021-01-05T06:00:00,2021-01-05T07:00:00,0.0,0.0,0.0,0.0,261.0,263.100006,199.0,26.75
2021-01-05T07:00:00,2021-01-05T08:00:00,0.0,0.0,0.0,0.0,261.0,265.100006,244.0,32.799999
2021-01-05T08:00:00,2021-01-05T09:00:00,0.0,0.0,0.0,0.0,261.0,271.100006,197.0,26.49
2021-01-05T09:00:00,2021-01-05T10:00:00,0.0,0.0,0.0,0.0,261.0,272.100006,197.0,26.49
2021-01-05T10:00:00,2021-01-05T11:00:00,0.0,0.0,0.0,0.0,261.0,275.100006,197.0,26.49
2021-01-05T11:00:00,2021-01-05T12:00:00,0.0,0.0,0.0,0.0,261.0,275.100006,197.0,26.49
2021-01-05T12:00:00,2021-01-05T13:00:00,0.0,0.0,0.0,0.0,261.0,275.100006,197.0,26.49
2021-01-05T13:00:00,2021-01-05T14:00:00,0.0,0.0,0.0,0.0,261.0,275.100006,197.0,26.49
2021-01-05T14:00:00,2021-01-05T15:00:00,0.0,0.0,0.0,0.0,261.0,272.0,197.0,26.49
2021-01-05T15:00:00,2021-01-05T16:00:00,0.0,0.0,0.0,0.0,261.0,269.0,197.0,26.49
2021-01-05T16:00:00,2021-01-05T17:00:00,0.0,0.0,0.0,0.0,261.0,269.0,197.0,26.49
2021-01-05T17:00:00,2021-01-05T18:00:00,0.0,0.0,0.0,0.0,261.0,269.0,197.0,26.49
2021-01-05T18:00:00,2021-01-05T19:00:00,0.0,0.0,0.0,0.0,261.0,272.0,197.0,26.49
2021-01-05T19:00:00,2021-01-05T20:00:00,0.0,0.0,0.0,0.0,261.0,295.100006,196.0,26.35
2021-01-05T20:00:00,2021-01-05T21:00:00,0.0,0.0,0.0,0.0,261.0,264.600006,149.0,20.030001
2021-01-05T21:00:00,2021-01-05T22:00:00,0.0,0.0,0.0,0.0,261.0,264.600006,149.0,20.030001
2021-01-05T22:00:00,2021-01-05T23:00:00,0.0,0.0,0.0,0.0,261.0,264.600006,149.0,20.030001
2021-01-05T23:00:00,2021-01-06T00:00:00,0.0,0.0,0.0,0.0,261.0,270.600006,92.0,12.37
2021-01-06T00:00:00,2021-01-06T01:00:00,0.0,0.0,0.0,0.0,261.0,270.600006,92.0,12.37
2021-01-06T01:00:00,2021-01-06T02:00:00,0.0,0.0,0.0,0.0,261.0,270.600006,92.0,12.37
2021-01-06T02:00:00,2021-01-06T03:00:00,0.0,0.0,0.0,0.0,261.0,270.600006,92.0,12.37
2021-01-06T03:00:00,2021-01-06T04:00:00,0.0,0.0,0.0,0.0,261.0,270.600006,92.0,12.37
2021-01-06T04:00:00,2021-01-06T05:00:00,0.0,0.0,0.0,0.0,261.0,270.600006,92.0,12.37
2021-01-06T05:00:00,2021-01-06T06:00:00,0.0,0.0,0.0,0.0,261.0,300.600006,146.0,19.629999
2021-01-06T06:00:00,2021-01-06T07:00:00,0.0,0.0,0.0,0.0,261.0,268.100006,199.0,26.75
2021-01-06T07:00:00,2021-01-06T08:00:00,0.0,0.0,0.0,0.0,261.0,266.100006,199.0,26.75
2021-01-06T08:00:00,2021-01-06T09:00:00,0.0,0.0,0.0,0.0,261.0,266.100006,199.0,26.75
2021-01-06T09:00:00,2021-01-06T10:00:00,0.0,0.0,0.0,0.0,261.0,267.100006,199.0,26.75
2021-01-06T10:00:00,2021-01-06T11:00:00,0.0,0.0,0.0,0.0,261.0,266.100006,199.0,26.75
2021-01-06T11:00:00,2021-01-06T12:00:00,0.0,0.0,0.0,0.0,261.0,266.100006,199.0,26.75
2021-01-06T12:00:00,2021-01-06T13:00:00,0.0,0.0,0.0,0.0,261.0,266.100006,199.0,26.75
2021-01-06T13:00:00,2021-01-06T14:00:00,0.0,0.0,0.0,0.0,261.0,264.100006,199.0,26.75
2021-01-06T14:00:00,2021-01-06T15:00:00,0.0,0.0,0.0,0.0,261.0,264.100006,199.0,26.75
2021-01-06T15:00:00,2021-01-06T16:00:00,0.0,0.0,0.0,0.0,261.0,264.100006,241.0,32.400002
2021-01-06T16:00:00,2021-01-06T17:00:00,0.0,0.0,0.0,0.0,261.0,305.100006,250.0,33.610001
2021-01-06T17:00:00,2021-01-06T18:00:00,0.0,0.0,0.0,0.0,261.0,307.100006,250.0,33.610001
2021-01-06T18:00:00,2021-01-06T19:00:00,0.0,0.0,0.0,0.0,261.0,266.100006,228.0,30.65
2021-01-06T19:00:00,2021-01-06T20:00:00,0.0,0.0,0.0,0.0,261.0,269.100006,199.0,26.75
2021-01-06T20:00:00,2021-01-06T21:00:00,0.0,0.0,0.0,0.0,261.0,266.600006,149.0,20.030001
2021-01-06T21:00:00,2021-01-06T22:00:00,0.0,0.0,0.0,0.0,261.0,300.600006,129.0,17.34
2021-01-06T22:00:00,2021-01-06T23:00:00,0.0,0.0,0.0,0.0,261.0,300.600006,129.0,17.34
2021-01-06T23:00:00,2021-01-07T00:00:00,0.0,0.0,0.0,0.0,261.0,269.0,80.0,10.76
2021-01-07T00:00:00,2021-01-07T01:00:00,0.0,0.0,0.0,0.0,261.0,269.0,80.0,10.76
2021-01-07T01:00:00,2021-01-07T02:00:00,0.0,0.0,0.0,0.0,261.0,269.0,80.0,10.76
2021-01-07T02:00:00,2021-01-07T03:00:00,0.0,0.0,0.0,0.0,261.0,269.0,80.0,10.76
2021-01-07T03:00:00,2021-01-07T04:00:00,0.0,0.0,0.0,0.0,261.0,269.0,80.0,10.76
2021-01-07T04:00:00,2021-01-07T05:00:00,0.0,0.0,0.0,0.0,261.0,286.600006,129.0,17.34
2021-01-07T05:00:00,2021-01-07T06:00:00,0.0,0.0,0.0,0.0,261.0,286.600006,129.0,17.34
2021-01-07T06:00:00,2021-01-07T07:00:00,0.0,0.0,0.0,0.0,261.0,275.100006,129.0,17.34
2021-01-07T07:00:00,2021-01-07T08:00:00,0.0,0.0,0.0,0.0,261.0,301.0,250.0,33.610001
2021-01-07T08:00:00,2021-01-07T09:00:00,0.0,0.0,0.0,0.0,261.0,271.0,244.0,32.799999
2021-01-07T09:00:00,2021-01-07T10:00:00,0.0,0.0,0.0,0.0,261.0,272.0,244.0,32.799999
2021-01-07T10:00:00,2021-01-07T11:00:00,0.0,0.0,0.0,0.0,261.0,274.0,244.0,32.799999
2021-01-07T11:00:00,2021-01-07T12:00:00,0.0,0.0,0.0,0.0,261.0,274.0,244.0,32.799999
2021-01-07T12:00:00,2021-01-07T13:00:00,0.0,0.0,0.0,0.0,261.0,274.0,244.0,32.799999
2021-01-07T13:00:00,2021-01-07T14:00:00,0.0,0.0,0.0,0.0,261.0,304.0,250.0,33.610001
2021-01-07T14:00:00,2021-01-07T15:00:00,0.0,0.0,0.0,0.0,261.0,304.0,250.0,33.610001
2021-01-07T15:00:00,2021-01-07T16:00:00,0.0,0.0,0.0,0.0,261.0,304.0,250.0,33.610001
2021-01-07T16:00:00,2021-01-07T17:00:00,0.0,0.0,0.0,0.0,261.0,261.0,244.0,32.799999
2021-01-07T17:00:00,2021-01-07T18:00:00,0.0,0.0,0.0,0.0,261.0,302.0,250.0,33.610001
2021-01-07T18:00:00,2021-01-07T19:00:00,0.0,0.0,0.0,0.0,261.0,272.0,244.0,32.799999
2021-01-07T19:00:00,2021-01-07T20:00:00,0.0,0.0,0.0,0.0,261.0,269.0,129.0,17.34
2021-01-07T20:00:00,2021-01-07T21:00:00,0.0,0.0,0.0,0.0,261.0,286.600006,129.0,17.34
2021-01-07T21:00:00,2021-01-07T22:00:00,0.0,0.0,0.0,0.0,261.0,269.0,80.0,10.76
2021-01-07T22:00:00,2021-01-07T23:00:00,0.0,0.0,0.0,0.0,261.0,269.0,80.0,10.76
2021-01-07T23:00:00,2021-01-08T00:00:00,0.0,0.0,0.0,0.0,261.0,293.600006,89.0,11.96
2021-01-08T00:00:00,2021-01-08T01:00:00,0.0,0.0,0.0,0.0,261.0,293.600006,89.0,11.96
2021-01-08T01:00:00,2021-01-08T02:00:00,0.0,0.0,0.0,0.0,261.0,293.600006,89.0,11.96
2021-01-08T02:00:00,2021-01-08T03:00:00,0.0,0.0,0.0,0.0,261.0,293.600006,89.0,11.96
2021-01-08T03:00:00,2021-01-08T04:00:00,0.0,0.0,0.0,0.0,261.0,293.600006,117.0,15.73
2021-01-08T04:00:00,2021-01-08T05:00:00,0.0,0.0,0.0,0.0,261.0,293.600006,117.0,15.73
2021-01-08T05:00:00,2021-01-08T06:00:00,0.0,0.0,0.0,0.0,261.0,265.600006,179.0,24.059999
2021-01-08T06:00:00,2021-01-08T07:00:00,0.0,0.0,0.0,0.0,261.0,261.600006,183.0,24.6
2021-01-08T07:00:00,2021-01-08T08:00:00,0.0,0.0,0.0,0.0,261.0,272.600006,190.0,25.540001
2021-01-08T08:00:00,2021-01-08T09:00:00,0.0,0.0,0.0,0.0,261.0,272.600006,190.0,25.540001
2021-01-08T09:00:00,2021-01-08T10:00:00,0.0,0.0,0.0,0.0,261.0,273.600006,190.0,25.540001
2021-01-08T10:00:00,2021-01-08T11:00:00,0.0,0.0,0.0,0.0,261.0,273.600006,190.0,25.540001
2021-01-08T11:00:00,2021-01-08T12:00:00,0.0,0.0,0.0,0.0,261.0,262.600006,183.0,24.6
2021-01-08T12:00:00,2021-01-08T13:00:00,0.0,0.0,0.0,0.0,261.0,262.600006,183.0,24.6
2021-01-08T13:00:00,2021-01-08T14:00:00,0.0,0.0,0.0,0.0,261.0,262.600006,183.0,24.6
2021-01-08T14:00:00,2021-01-08T15:00:00,0.0,0.0,0.0,0.0,261.0,262.600006,183.0,24.6
2021-01-08T15:00:00,2021-01-08T16:00:00,0.0,0.0,0.0,0.0,261.0,273.600006,190.0,25.540001
2021-01-08T16:00:00,2021-01-08T17:00:00,0.0,0.0,0.0,0.0,261.0,273.600006,190.0,25.540001
2021-01-08T17:00:00,2021-01-08T18:00:00,0.0,0.0,0.0,0.0,261.0,273.600006,190.0,25.540001
2021-01-08T18:00:00,2021-01-08T19:00:00,0.0,0.0,0.0,0.0,261.0,273.600006,190.0,25.540001
2021-01-08T19:00:00,2021-01-08T20:00:00,0.0,0.0,0.0,0.0,261.0,297.600006,169.0,22.719999
2021-01-08T20:00:00,2021-01-08T21:00:00,0.0,0.0,0.0,0.0,261.0,293.600006,128.0,17.209999
2021-01-08T21:00:00,2021-01-08T22:00:00,0.0,0.0,0.0,0.0,261.0,293.600006,128.0,17.209999
2021-01-08T22:00:00,2021-01-08T23:00:00,0.0,0.0,0.0,0.0,261.0,293.600006,128.0,17.209999
2021-01-08T23:00:00,2021-01-09T00:00:00,0.0,0.0,0.0,0.0,261.0,265.600006,80.0,10.76
2021-01-09T00:00:00,2021-01-09T01:00:00,0.0,0.0,0.0,0.0,261.0,265.600006,80.0,10.76
2021-01-09T01:00:00,2021-01-09T02:00:00,0.0,0.0,0.0,0.0,261.0,265.600006,80.0,10.76
2021-01-09T02:00:00,2021-01-09T03:00:00,0.0,0.0,0.0,0.0,261.0,265.600006,80.0,10.76
2021-01-09T03:00:00,2021-01-09T04:00:00,0.0,0.0,0.0,0.0,261.0,265.600006,80.0,10.76
2021-01-09T04:00:00,2021-01-09T05:00:00,0.0,0.0,0.0,0.0,261.0,265.600006,80.0,10.76
2021-01-09T05:00:00,2021-01-09T06:00:00,0.0,0.0,0.0,0.0,261.0,265.600006,80.0,10.76
2021-01-09T06:00:00,2021-01-09T07:00:00,0.0,0.0,0.0,0.0,261.0,264.600006,80.0,10.76
2021-01-09T07:00:00,2021-01-09T08:00:00,0.0,0.0,0.0,0.0,261.0,262.600006,80.0,10.76
2021-01-09T08:00:00,2021-01-09T09:00:00,0.0,0.0,0.0,0.0,261.0,262.600006,80.0,10.76
2021-01-09T09:00:00,2021-01-09T10:00:00,0.0,0.0,0.0,0.0,261.0,263.600006,80.0,10.76
2021-01-09T10:00:00,2021-01-09T11:00:00,0.0,0.0,0.0,0.0,261.0,263.600006,80.0,10.76
2021-01-09T11:00:00,2021-01-09T12:00:00,0.0,0.0,0.0,0.0,261.0,265.600006,80.0,10.76
2021-01-09T12:00:00,2021-01-09T13:00:00,0.0,0.0,0.0,0.0,261.0,265.600006,80.0,10.76
2021-01-09T13:00:00,2021-01-09T14:00:00,0.0,0.0,0.0,0.0,261.0,265.600006,80.0,10.76
2021-01-09T14:00:00,2021-01-09T15:00:00,0.0,0.0,0.0,0.0,261.0,263.600006,80.0,10.76
2021-01-09T15:00:00,2021-01-09T16:00:00,0.0,0.0,0.0,0.0,261.0,263.600006,80.0,10.76
2021-01-09T16:00:00,2021-01-09T17:00:00,0.0,0.0,0.0,0.0,261.0,263.600006,80.0,10.76
2021-01-09T17:00:00,2021-01-09T18:00:00,0.0,0.0,0.0,0.0,261.0,263.600006,80.0,10.76
2021-01-09T18:00:00,2021-01-09T19:00:00,0.0,0.0,0.0,0.0,261.0,265.600006,80.0,10.76
2021-01-09T19:00:00,2021-01-09T20:00:00,0.0,0.0,0.0,0.0,261.0,265.600006,80.0,10.76
2021-01-09T20:00:00,2021-01-09T21:00:00,0.0,0.0,0.0,0.0,261.0,265.600006,80.0,10.76
2021-01-09T21:00:00,2021-01-09T22:00:00,0.0,0.0,0.0,0.0,261.0,265.600006,80.0,10.76
2021-01-09T22:00:00,2021-01-09T23:00:00,0.0,0.0,0.0,0.0,261.0,265.600006,80.0,10.76
2021-01-09T23:00:00,2021-01-10T00:00:00,0.0,0.0,0.0,0.0,261.0,263.0,60.0,8.07
2021-01-10T00:00:00,2021-01-10T01:00:00,0.0,0.0,0.0,0.0,261.0,263.0,60.0,8.07
2021-01-10T01:00:00,2021-01-10T02:00:00,0.0,0.0,0.0,0.0,261.0,263.0,60.0,8.07
2021-01-10T02:00:00,2021-01-10T03:00:00,0.0,0.0,0.0,0.0,261.0,263.0,60.0,8.07
2021-01-10T03:00:00,2021-01-10T04:00:00,0.0,0.0,0.0,0.0,261.0,263.0,60.0,8.07
2021-01-10T04:00:00,2021-01-10T05:00:00,0.0,0.0,0.0,0.0,261.0,263.0,60.0,8.07
2021-01-10T05:00:00,2021-01-10T06:00:00,0.0,0.0,0.0,0.0,261.0,263.0,60.0,8.07
2021-01-10T06:00:00,2021-01-10T07:00:00,0.0,0.0,0.0,0.0,261.0,263.5,75.0,10.08
2021-01-10T07:00:00,2021-01-10T08:00:00,0.0,0.0,0.0,0.0,261.0,263.5,75.0,10.08
2021-01-10T08:00:00,2021-01-10T09:00:00,0.0,0.0,0.0,0.0,261.0,261.5,75.0,10.08
2021-01-10T09:00:00,2021-01-10T10:00:00,0.0,0.0,0.0,0.0,261.0,262.5,75.0,10.08
2021-01-10T10:00:00,2021-01-10T11:00:00,0.0,0.0,0.0,0.0,261.0,262.5,75.0,10.08
2021-01-10T11:00:00,2021-01-10T12:00:00,0.0,0.0,0.0,0.0,261.0,262.5,75.0,10.08
2021-01-10T12:00:00,2021-01-10T13:00:00,0.0,0.0,0.0,0.0,261.0,264.5,75.0,10.08
2021-01-10T13:00:00,2021-01-10T14:00:00,0.0,0.0,0.0,0.0,261.0,264.5,75.0,10.08
2021-01-10T14:00:00,2021-01-10T15:00:00,0.0,0.0,0.0,0.0,261.0,264.5,75.0,10.08
2021-01-10T15:00:00,2021-01-10T16:00:00,0.0,0.0,0.0,0.0,261.0,264.5,75.0,10.08
2021-01-10T16:00:00,2021-01-10T17:00:00,0.0,0.0,0.0,0.0,261.0,262.5,75.0,10.08
2021-01-10T17:00:00,2021-01-10T18:00:00,0.0,0.0,0.0,0.0,261.0,262.5,75.0,10.08
2021-01-10T18:00:00,2021-01-10T19:00:00,0.0,0.0,0.0,0.0,261.0,262.5,75.0,10.08
