Datetime,mean_radiation,mean_temp,mean_wind_speed,wind_dir_sin,wind_dir_cos
2022-11-02T00:00:00+00:00,0.0,12.0,6.1,-0.12186934340514731,-0.9925461516413221
2022-11-02T01:00:00+00:00,0.0,11.8,6.1,-0.15643446504023073,-0.9876883405951378
2022-11-02T02:00:00+00:00,0.0,11.6,5.9,-0.12186934340514731,-0.9925461516413221
2022-11-02T03:00:00+00:00,0.0,11.2,5.9,-0.08715574274765794,-0.9961946980917455
2022-11-02T04:00:00+00:00,0.0,10.8,5.7,-0.06975647374412527,-0.9975640502598242
2022-11-02T05:00:00+00:00,0.1,10.5,5.8,-0.13917310096006552,-0.9902680687415703
2022-11-02T06:00:00+00:00,4.8,10.2,5.8,-0.08715574274765794,-0.9961946980917455
2022-11-02T07:00:00+00:00,40.9,10.2,6.0,-0.13917310096006552,-0.9902680687415703
2022-11-02T08:00:00+00:00,97.4,10.5,6.3,-0.2588190451025208,-0.9659258262890683
2022-11-02T09:00:00+00:00,148.3,10.8,6.5,-0.35836794954530043,-0.9335804264972017
2022-11-02T10:00:00+00:00,159.3,11.0,6.6,-0.48480962024633695,-0.8746197071393959
2022-11-02T11:00:00+00:00,161.1,11.3,6.8,-0.6946583704589973,-0.7193398003386511
2022-11-02T12:00:00+00:00,151.7,11.3,7.1,-0.848048096156426,-0.529919264233205
2022-11-02T13:00:00+00:00,128.8,11.3,7.0,-0.9271838545667873,-0.3746065934159123
2022-11-02T14:00:00+00:00,64.6,11.0,6.4,-0.9396926207859084,-0.34202014332566855
2022-11-02T15:00:00+00:00,13.3,10.4,5.6,-0.9063077870366502,-0.42261826174069916
2022-11-02T16:00:00+00:00,0.0,9.9,5.2,-0.8290375725550418,-0.5591929034707466
2022-11-02T17:00:00+00:00,0.1,9.5,4.8,-0.7071067811865475,-0.7071067811865477
2022-11-02T18:00:00+00:00,0.1,9.1,4.5,-0.5446390350150271,-0.838670567945424
2022-11-02T19:00:00+00:00,0.1,8.8,4.3,-0.35836794954530043,-0.9335804264972017
2022-11-02T20:00:00+00:00,0.1,8.8,4.5,-0.2079116908177595,-0.9781476007338056
2022-11-02T21:00:00+00:00,0.1,8.8,4.7,-0.1045284632676535,-0.9945218953682733
2022-11-02T22:00:00+00:00,0.1,9.1,5.1,-0.08715574274765794,-0.9961946980917455
2022-11-02T23:00:00+00:00,0.1,9.2,5.4,1.2246467991473532e-16,-1.0
2022-11-03T00:00:00+00:00,0.0,9.3,5.6,0.0871557427476582,-0.9961946980917455
2022-11-03T01:00:00+00:00,0.1,9.4,6.0,0.12186934340514755,-0.992546151641322
2022-11-03T02:00:00+00:00,0.1,9.4,6.4,0.13917310096006533,-0.9902680687415704
2022-11-03T03:00:00+00:00,0.1,9.5,6.8,0.13917310096006533,-0.9902680687415704
2022-11-03T04:00:00+00:00,0.1,9.5,7.2,0.13917310096006533,-0.9902680687415704
2022-11-03T05:00:00+00:00,0.1,9.5,7.2,0.12186934340514755,-0.992546151641322
2022-11-03T06:00:00+00:00,5.9,9.6,7.2,0.0871557427476582,-0.9961946980917455
2022-11-03T07:00:00+00:00,39.1,9.8,7.0,0.06975647374412552,-0.9975640502598242
2022-11-03T08:00:00+00:00,88.8,10.2,6.6,0.0871557427476582,-0.9961946980917455
2022-11-03T09:00:00+00:00,130.7,10.6,6.5,0.12186934340514755,-0.992546151641322
2022-11-03T10:00:00+00:00,166.6,11.1,6.5,0.17364817766693028,-0.984807753012208
2022-11-03T11:00:00+00:00,146.9,11.3,6.4,0.20791169081775931,-0.9781476007338057
2022-11-03T12:00:00+00:00,109.0,11.4,6.2,0.24192189559966773,-0.9702957262759965
2022-11-03T13:00:00+00:00,73.7,11.4,5.8,0.3420201433256689,-0.9396926207859083
2022-11-03T14:00:00+00:00,35.7,11.3,5.6,0.4383711467890773,-0.898794046299167
2022-11-03T15:00:00+00:00,5.0,11.1,5.7,0.5150380749100544,-0.8571673007021122
2022-11-03T16:00:00+00:00,0.1,10.9,5.9,0.5735764363510459,-0.8191520442889919
2022-11-03T17:00:00+00:00,0.1,10.9,6.2,0.6018150231520482,-0.7986355100472929
2022-11-03T18:00:00+00:00,0.1,10.8,6.3,0.6018150231520482,-0.7986355100472929
2022-11-03T19:00:00+00:00,0.1,10.6,6.2,0.6293203910498374,-0.7771459614569709
2022-11-03T20:00:00+00:00,0.1,10.4,5.9,0.6691306063588583,-0.7431448254773941
2022-11-03T21:00:00+00:00,0.1,10.3,5.9,0.6946583704589971,-0.7193398003386513
2022-11-03T22:00:00+00:00,0.1,10.1,5.8,0.7193398003386511,-0.6946583704589974
2022-11-03T23:00:00+00:00,0.1,10.0,5.7,0.7547095802227721,-0.6560590289905072
2022-11-04T00:00:00+00:00,0.1,9.9,5.9,0.766044443118978,-0.6427876096865394
2022-11-04T01:00:00+00:00,0.1,10.0,5.9,0.7547095802227721,-0.6560590289905072
2022-11-04T02:00:00+00:00,0.1,9.9,5.8,0.7547095802227721,-0.6560590289905072
2022-11-04T03:00:00+00:00,0.1,9.9,5.7,0.766044443118978,-0.6427876096865394
2022-11-04T04:00:00+00:00,0.1,9.9,5.7,0.788010753606722,-0.6156614753256583
2022-11-04T05:00:00+00:00,0.1,10.0,5.7,0.766044443118978,-0.6427876096865394
2022-11-04T06:00:00+00:00,1.7,10.0,6.0,0.7313537016191706,-0.6819983600624984
2022-11-04T07:00:00+00:00,12.5,10.2,6.2,0.6691306063588583,-0.7431448254773941
2022-11-04T08:00:00+00:00,42.0,10.4,6.5,0.5735764363510459,-0.8191520442889919
2022-11-04T09:00:00+00:00,74.1,10.6,7.1,0.4383711467890773,-0.898794046299167
2022-11-04T10:00:00+00:00,99.5,10.9,7.9,0.2249510543438652,-0.9743700647852351
2022-11-04T11:00:00+00:00,133.4,11.1,8.4,0.01745240643728344,-0.9998476951563913
2022-11-04T12:00:00+00:00,123.4,11.0,8.6,-0.17364817766693047,-0.984807753012208
2022-11-04T13:00:00+00:00,97.1,10.8,8.6,-0.35836794954530043,-0.9335804264972017
2022-11-04T14:00:00+00:00,44.0,10.5,8.1,-0.46947156278589086,-0.8829475928589269
2022-11-04T15:00:00+00:00,6.5,10.1,8.2,-0.6018150231520484,-0.7986355100472928
2022-11-04T16:00:00+00:00,0.0,9.7,7.8,-0.6819983600624984,-0.7313537016191706
2022-11-04T17:00:00+00:00,0.0,9.4,7.3,-0.754709580222772,-0.6560590289905073
2022-11-04T18:00:00+00:00,0.0,9.3,6.9,-0.8090169943749473,-0.5877852522924732
2022-11-04T19:00:00+00:00,0.0,9.1,6.3,-0.8090169943749473,-0.5877852522924732
2022-11-04T20:00:00+00:00,0.1,8.8,5.9,-0.7660444431189779,-0.6427876096865395
2022-11-04T21:00:00+00:00,0.0,8.6,5.3,-0.7660444431189779,-0.6427876096865395
2022-11-04T22:00:00+00:00,0.1,8.5,5.2,-0.7771459614569706,-0.6293203910498378
2022-11-04T23:00:00+00:00,0.1,8.3,5.0,-0.7660444431189779,-0.6427876096865395
2022-11-05T00:00:00+00:00,0.1,8.2,4.9,-0.7660444431189779,-0.6427876096865395
2022-11-05T01:00:00+00:00,0.1,8.2,4.9,-0.7880107536067221,-0.6156614753256581
2022-11-05T02:00:00+00:00,0.1,8.0,4.6,-0.7986355100472928,-0.6018150231520483
2022-11-05T03:00:00+00:00,0.2,7.9,4.4,-0.7986355100472928,-0.6018150231520483
2022-11-05T04:00:00+00:00,0.2,7.8,4.2,-0.7986355100472928,-0.6018150231520483
2022-11-05T05:00:00+00:00,0.1,7.6,4.1,-0.7771459614569706,-0.6293203910498378
2022-11-05T06:00:00+00:00,5.3,7.6,4.0,-0.7431448254773944,-0.6691306063588581
2022-11-05T07:00:00+00:00,62.0,8.1,4.2,-0.7431448254773944,-0.6691306063588581
2022-11-05T08:00:00+00:00,151.2,9.2,4.6,-0.7771459614569706,-0.6293203910498378
2022-11-05T09:00:00+00:00,233.5,10.4,5.0,-0.8290375725550418,-0.5591929034707466
2022-11-05T10:00:00+00:00,267.4,11.0,5.4,-0.8386705679454242,-0.544639035015027
2022-11-05T11:00:00+00:00,245.3,11.4,5.6,-0.8660254037844385,-0.5000000000000004
2022-11-05T12:00:00+00:00,204.5,11.3,5.4,-0.8571673007021121,-0.5150380749100544
2022-11-05T13:00:00+00:00,138.8,11.0,5.0,-0.8090169943749473,-0.5877852522924732
2022-11-05T14:00:00+00:00,59.3,10.4,4.5,-0.7071067811865475,-0.7071067811865477
2022-11-05T15:00:00+00:00,4.4,9.4,4.1,-0.5446390350150271,-0.838670567945424
2022-11-05T16:00:00+00:00,0.1,8.9,4.1,-0.43837114678907746,-0.8987940462991669
2022-11-05T17:00:00+00:00,0.1,8.7,4.3,-0.34202014332566866,-0.9396926207859084
2022-11-05T18:00:00+00:00,0.0,8.7,4.5,-0.32556815445715676,-0.9455185755993167
2022-11-05T19:00:00+00:00,0.0,8.9,4.8,-0.29237170472273677,-0.9563047559630354
2022-11-05T20:00:00+00:00,0.1,9.1,5.2,-0.29237170472273677,-0.9563047559630354
2022-11-05T21:00:00+00:00,0.1,9.2,5.5,-0.275637355816999,-0.9612616959383189
2022-11-05T22:00:00+00:00,0.1,9.4,5.7,-0.2588190451025208,-0.9659258262890683
2022-11-05T23:00:00+00:00,0.1,9.4,5.9,-0.2079116908177595,-0.9781476007338056
2022-11-06T00:00:00+00:00,0.1,9.4,6.1,-0.13917310096006552,-0.9902680687415703
2022-11-06T01:00:00+00:00,0.0,9.4,6.5,-0.06975647374412527,-0.9975640502598242
2022-11-06T02:00:00+00:00,0.0,9.3,7.1,-0.06975647374412527,-0.9975640502598242
2022-11-06T03:00:00+00:00,0.0,9.4,7.4,-0.1045284632676535,-0.9945218953682733
2022-11-06T04:00:00+00:00,0.0,9.7,7.7,-0.2419218955996675,-0.9702957262759965
2022-11-06T05:00:00+00:00,0.0,10.0,7.6,-0.4067366430758002,-0.9135454576426009
2022-11-06T06:00:00+00:00,1.7,10.2,7.0,-0.5299192642332048,-0.8480480961564261
2022-11-06T07:00:00+00:00,18.9,10.3,6.2,-0.5735764363510462,-0.8191520442889918
2022-11-06T08:00:00+00:00,65.4,10.5,5.8,-0.5150380749100542,-0.8571673007021123
2022-11-06T09:00:00+00:00,99.5,10.8,5.8,-0.5000000000000001,-0.8660254037844386
2022-11-06T10:00:00+00:00,117.5,11.1,5.7,-0.48480962024633695,-0.8746197071393959
2022-11-06T11:00:00+00:00,94.5,11.1,5.5,-0.45399049973954664,-0.8910065241883679
2022-11-06T12:00:00+00:00,67.4,11.1,5.3,-0.34202014332566866,-0.9396926207859084
2022-11-06T13:00:00+00:00,43.7,10.9,5.0,-0.2079116908177595,-0.9781476007338056
2022-11-06T14:00:00+00:00,16.7,10.7,4.8,1.2246467991473532e-16,-1.0
2022-11-06T15:00:00+00:00,1.2,10.4,5.0,0.12186934340514755,-0.992546151641322
2022-11-06T16:00:00+00:00,0.1,10.3,5.7,0.15643446504023098,-0.9876883405951377
2022-11-06T17:00:00+00:00,0.1,10.3,6.3,0.13917310096006533,-0.9902680687415704
2022-11-06T18:00:00+00:00,0.1,10.2,6.6,0.12186934340514755,-0.992546151641322
2022-11-06T19:00:00+00:00,0.0,10.1,6.7,0.12186934340514755,-0.992546151641322
2022-11-06T20:00:00+00:00,0.0,10.0,6.9,0.13917310096006533,-0.9902680687415704
2022-11-06T21:00:00+00:00,0.0,9.7,7.0,0.10452846326765373,-0.9945218953682733
2022-11-06T22:00:00+00:00,0.0,9.3,7.3,0.06975647374412552,-0.9975640502598242
2022-11-06T23:00:00+00:00,0.0,8.8,7.5,0.05233595624294381,-0.9986295347545738
2022-11-07T00:00:00+00:00,0.0,8.5,7.3,0.06975647374412552,-0.9975640502598242
2022-11-07T01:00:00+00:00,0.0,8.5,7.5,0.0871557427476582,-0.9961946980917455
2022-11-07T02:00:00+00:00,0.0,9.0,7.9,-0.0348994967025009,-0.9993908270190958
2022-11-07T03:00:00+00:00,0.0,9.5,8.0,-0.2079116908177595,-0.9781476007338056
2022-11-07T04:00:00+00:00,0.1,9.9,8.1,-0.35836794954530043,-0.9335804264972017
2022-11-07T05:00:00+00:00,0.0,10.1,7.7,-0.48480962024633695,-0.8746197071393959
2022-11-07T06:00:00+00:00,2.2,10.2,7.3,-0.5446390350150271,-0.838670567945424
2022-11-07T07:00:00+00:00,25.6,10.3,7.0,-0.587785252292473,-0.8090169943749475
2022-11-07T08:00:00+00:00,74.6,10.6,7.2,-0.6293203910498376,-0.7771459614569708
2022-11-07T09:00:00+00:00,134.6,11.0,7.3,-0.656059028990507,-0.7547095802227721
2022-11-07T10:00:00+00:00,145.4,11.4,7.3,-0.7071067811865475,-0.7071067811865477
2022-11-07T11:00:00+00:00,161.2,11.7,7.4,-0.7431448254773944,-0.6691306063588581
2022-11-07T12:00:00+00:00,142.1,12.0,7.3,-0.7660444431189779,-0.6427876096865395
2022-11-07T13:00:00+00:00,102.8,11.9,6.7,-0.7771459614569706,-0.6293203910498378
2022-11-07T14:00:00+00:00,40.7,11.6,6.2,-0.7660444431189779,-0.6427876096865395
2022-11-07T15:00:00+00:00,4.1,11.2,5.5,-0.7313537016191705,-0.6819983600624986
2022-11-07T16:00:00+00:00,0.1,10.7,4.9,-0.6293203910498376,-0.7771459614569708
2022-11-07T17:00:00+00:00,0.1,10.5,4.7,-0.5446390350150271,-0.838670567945424
2022-11-07T18:00:00+00:00,0.1,10.6,4.7,-0.48480962024633695,-0.8746197071393959
2022-11-07T19:00:00+00:00,0.0,10.8,4.9,-0.46947156278589086,-0.8829475928589269
2022-11-07T20:00:00+00:00,0.0,11.0,4.9,-0.4226182617406993,-0.90630778703665
2022-11-07T21:00:00+00:00,0.0,11.3,5.0,-0.43837114678907746,-0.8987940462991669
2022-11-07T22:00:00+00:00,0.0,11.5,5.0,-0.4226182617406993,-0.90630778703665
2022-11-07T23:00:00+00:00,0.0,11.7,4.8,-0.4067366430758002,-0.9135454576426009
2022-11-08T00:00:00+00:00,0.0,11.8,4.8,-0.43837114678907746,-0.8987940462991669
2022-11-08T01:00:00+00:00,0.0,11.8,4.8,-0.4226182617406993,-0.90630778703665
2022-11-08T02:00:00+00:00,0.0,11.9,5.0,-0.4226182617406993,-0.90630778703665
2022-11-08T03:00:00+00:00,0.0,12.1,5.0,-0.4067366430758002,-0.9135454576426009
2022-11-08T04:00:00+00:00,0.0,12.1,5.1,-0.374606593415912,-0.9271838545667874
2022-11-08T05:00:00+00:00,0.0,12.1,5.1,-0.32556815445715676,-0.9455185755993167
2022-11-08T06:00:00+00:00,2.1,12.1,5.2,-0.3090169943749473,-0.9510565162951536
2022-11-08T07:00:00+00:00,28.3,12.1,5.3,-0.2419218955996675,-0.9702957262759965
2022-11-08T08:00:00+00:00,73.7,12.1,5.5,-0.19080899537654472,-0.981627183447664
2022-11-08T09:00:00+00:00,133.2,12.3,5.8,-0.12186934340514731,-0.9925461516413221
2022-11-08T10:00:00+00:00,160.0,12.5,5.9,-0.0348994967025009,-0.9993908270190958
2022-11-08T11:00:00+00:00,159.8,12.7,5.9,0.0871557427476582,-0.9961946980917455
2022-11-08T12:00:00+00:00,131.7,12.8,6.0,0.12186934340514755,-0.992546151641322
2022-11-08T13:00:00+00:00,79.1,12.7,6.0,0.13917310096006533,-0.9902680687415704
2022-11-08T14:00:00+00:00,29.4,12.4,6.0,0.12186934340514755,-0.992546151641322
2022-11-08T15:00:00+00:00,2.5,12.1,5.9,0.05233595624294381,-0.9986295347545738
2022-11-08T16:00:00+00:00,0.0,12.1,6.0,-0.052335956242943564,-0.9986295347545738
2022-11-08T17:00:00+00:00,0.0,12.3,6.1,-0.15643446504023073,-0.9876883405951378
2022-11-08T18:00:00+00:00,0.0,12.3,5.8,-0.2079116908177595,-0.9781476007338056
2022-11-08T19:00:00+00:00,0.0,12.2,5.5,-0.19080899537654472,-0.981627183447664
2022-11-08T20:00:00+00:00,0.0,12.1,5.3,-0.17364817766693047,-0.984807753012208
2022-11-08T21:00:00+00:00,0.0,11.9,5.3,-0.13917310096006552,-0.9902680687415703
2022-11-08T22:00:00+00:00,0.0,11.8,5.3,-0.08715574274765794,-0.9961946980917455
2022-11-08T23:00:00+00:00,0.0,11.6,5.3,-0.0348994967025009,-0.9993908270190958
2022-11-09T00:00:00+00:00,0.0,11.7,5.9,-0.08715574274765794,-0.9961946980917455
2022-11-09T01:00:00+00:00,0.0,11.7,6.2,-0.15643446504023073,-0.9876883405951378
2022-11-09T02:00:00+00:00,0.0,11.6,6.1,-0.22495105434386498,-0.9743700647852352
2022-11-09T03:00:00+00:00,0.0,11.4,5.8,-0.2419218955996675,-0.9702957262759965
2022-11-09T04:00:00+00:00,0.1,11.3,5.7,-0.22495105434386498,-0.9743700647852352
2022-11-09T05:00:00+00:00,0.0,11.4,5.8,-0.22495105434386498,-0.9743700647852352
2022-11-09T06:00:00+00:00,1.6,11.5,5.9,-0.2588190451025208,-0.9659258262890683
2022-11-09T07:00:00+00:00,30.7,11.6,6.0,-0.3090169943749473,-0.9510565162951536
2022-11-09T08:00:00+00:00,82.7,11.9,6.1,-0.374606593415912,-0.9271838545667874
2022-11-09T09:00:00+00:00,133.5,12.3,6.3,-0.46947156278589086,-0.8829475928589269
2022-11-09T10:00:00+00:00,170.3,12.8,6.4,-0.5299192642332048,-0.8480480961564261
2022-11-09T11:00:00+00:00,147.1,13.0,6.3,-0.6018150231520484,-0.7986355100472928
2022-11-09T12:00:00+00:00,131.8,13.0,6.0,-0.6018150231520484,-0.7986355100472928
2022-11-09T13:00:00+00:00,86.7,12.7,5.7,-0.587785252292473,-0.8090169943749475
2022-11-09T14:00:00+00:00,29.9,12.3,5.1,-0.5299192642332048,-0.8480480961564261
2022-11-09T15:00:00+00:00,2.1,11.7,4.5,-0.43837114678907746,-0.8987940462991669
2022-11-09T16:00:00+00:00,0.0,11.3,4.1,-0.35836794954530043,-0.9335804264972017
2022-11-09T17:00:00+00:00,0.0,10.8,4.0,-0.35836794954530043,-0.9335804264972017
2022-11-09T18:00:00+00:00,0.0,10.5,4.3,-0.39073112848927355,-0.9205048534524404
2022-11-09T19:00:00+00:00,0.0,10.1,4.3,-0.5446390350150271,-0.838670567945424
2022-11-09T20:00:00+00:00,0.0,10.0,4.4,-0.6691306063588582,-0.7431448254773942
2022-11-09T21:00:00+00:00,0.0,9.9,4.6,-0.7313537016191705,-0.6819983600624986
2022-11-09T22:00:00+00:00,0.0,9.9,4.6,-0.8191520442889916,-0.5735764363510464
2022-11-09T23:00:00+00:00,0.1,9.6,4.5,-0.8191520442889916,-0.5735764363510464
2022-11-10T00:00:00+00:00,0.0,9.4,4.4,-0.8191520442889916,-0.5735764363510464
2022-11-10T01:00:00+00:00,0.1,9.2,4.4,-0.8386705679454242,-0.544639035015027
2022-11-10T02:00:00+00:00,0.0,8.9,4.2,-0.7986355100472928,-0.6018150231520483
2022-11-10T03:00:00+00:00,0.1,8.7,4.2,-0.7193398003386512,-0.6946583704589973
2022-11-10T04:00:00+00:00,0.0,8.6,4.2,-0.6819983600624984,-0.7313537016191706
2022-11-10T05:00:00+00:00,0.1,8.7,4.3,-0.6691306063588582,-0.7431448254773942
2022-11-10T06:00:00+00:00,3.8,9.0,4.3,-0.6156614753256582,-0.788010753606722
2022-11-10T07:00:00+00:00,30.8,9.5,4.6,-0.5735764363510462,-0.8191520442889918
2022-11-10T08:00:00+00:00,68.0,10.1,5.0,-0.5299192642332048,-0.8480480961564261
2022-11-10T09:00:00+00:00,81.0,10.8,5.6,-0.5299192642332048,-0.8480480961564261
2022-11-10T10:00:00+00:00,87.5,11.3,6.2,-0.5446390350150271,-0.838670567945424
2022-11-10T11:00:00+00:00,78.5,11.7,6.8,-0.587785252292473,-0.8090169943749475
2022-11-10T12:00:00+00:00,59.8,11.9,7.1,-0.6293203910498376,-0.7771459614569708
2022-11-10T13:00:00+00:00,34.8,12.1,7.0,-0.6819983600624984,-0.7313537016191706
2022-11-10T14:00:00+00:00,15.1,12.2,6.9,-0.6946583704589973,-0.7193398003386511
2022-11-10T15:00:00+00:00,1.2,12.3,7.1,-0.6946583704589973,-0.7193398003386511
2022-11-10T16:00:00+00:00,0.0,12.4,7.5,-0.6946583704589973,-0.7193398003386511
2022-11-10T17:00:00+00:00,0.0,12.5,7.7,-0.7193398003386512,-0.6946583704589973
2022-11-10T18:00:00+00:00,0.0,12.7,7.8,-0.7193398003386512,-0.6946583704589973
2022-11-10T19:00:00+00:00,0.0,12.8,8.0,-0.7313537016191705,-0.6819983600624986
2022-11-10T20:00:00+00:00,0.0,12.8,8.2,-0.754709580222772,-0.6560590289905073
2022-11-10T21:00:00+00:00,0.0,12.9,8.1,-0.754709580222772,-0.6560590289905073
2022-11-10T22:00:00+00:00,0.0,12.9,8.3,-0.7431448254773944,-0.6691306063588581
2022-11-10T23:00:00+00:00,0.0,13.0,8.4,-0.7660444431189779,-0.6427876096865395
2022-11-11T00:00:00+00:00,0.0,13.0,8.5,-0.7771459614569706,-0.6293203910498378
2022-11-11T01:00:00+00:00,0.0,13.1,8.7,-0.7880107536067221,-0.6156614753256581
2022-11-11T02:00:00+00:00,0.0,13.1,8.6,-0.7986355100472928,-0.6018150231520483
2022-11-11T03:00:00+00:00,0.0,13.1,8.5,-0.7986355100472928,-0.6018150231520483
2022-11-11T04:00:00+00:00,0.0,13.0,8.4,-0.7986355100472928,-0.6018150231520483
2022-11-11T05:00:00+00:00,0.0,13.0,8.3,-0.7986355100472928,-0.6018150231520483
2022-11-11T06:00:00+00:00,0.3,13.0,8.2,-0.7986355100472928,-0.6018150231520483
2022-11-11T07:00:00+00:00,7.9,13.0,8.1,-0.7986355100472928,-0.6018150231520483
2022-11-11T08:00:00+00:00,25.5,13.2,8.0,-0.8090169943749473,-0.5877852522924732
2022-11-11T09:00:00+00:00,42.4,13.3,8.1,-0.8090169943749473,-0.5877852522924732
2022-11-11T10:00:00+00:00,52.5,13.5,8.4,-0.8191520442889916,-0.5735764363510464
2022-11-11T11:00:00+00:00,55.2,13.6,8.6,-0.8290375725550418,-0.5591929034707466
2022-11-11T12:00:00+00:00,55.1,13.7,8.8,-0.848048096156426,-0.529919264233205
2022-11-11T13:00:00+00:00,42.2,13.7,8.7,-0.8571673007021121,-0.5150380749100544
2022-11-11T14:00:00+00:00,19.7,13.6,8.5,-0.848048096156426,-0.529919264233205
2022-11-11T15:00:00+00:00,1.6,13.4,8.2,-0.848048096156426,-0.529919264233205
2022-11-11T16:00:00+00:00,0.0,13.2,7.8,-0.8386705679454242,-0.544639035015027
2022-11-11T17:00:00+00:00,0.0,13.0,7.6,-0.8090169943749473,-0.5877852522924732
2022-11-11T18:00:00+00:00,0.0,12.9,7.5,-0.7986355100472928,-0.6018150231520483
2022-11-11T19:00:00+00:00,0.0,12.9,7.5,-0.7986355100472928,-0.6018150231520483
2022-11-11T20:00:00+00:00,0.0,12.9,7.4,-0.8191520442889916,-0.5735764363510464
2022-11-11T21:00:00+00:00,0.0,12.8,7.4,-0.848048096156426,-0.529919264233205
2022-11-11T22:00:00+00:00,0.0,12.8,7.2,-0.8571673007021121,-0.5150380749100544
2022-11-11T23:00:00+00:00,0.0,12.8,6.8,-0.8660254037844385,-0.5000000000000004
2022-11-12T00:00:00+00:00,0.0,12.8,6.7,-0.8660254037844385,-0.5000000000000004
2022-11-12T01:00:00+00:00,0.0,12.9,6.6,-0.8746197071393959,-0.48480962024633684
2022-11-12T02:00:00+00:00,0.0,12.9,6.4,-0.882947592858927,-0.46947156278589075
2022-11-12T03:00:00+00:00,0.0,13.0,6.1,-0.8987940462991668,-0.43837114678907774
2022-11-12T04:00:00+00:00,0.0,12.9,5.6,-0.8987940462991668,-0.43837114678907774
2022-11-12T05:00:00+00:00,0.0,12.8,5.2,-0.8987940462991668,-0.43837114678907774
2022-11-12T06:00:00+00:00,0.6,12.8,4.7,-0.8910065241883678,-0.4539904997395469
2022-11-12T07:00:00+00:00,12.7,12.8,4.4,-0.882947592858927,-0.46947156278589075
2022-11-12T08:00:00+00:00,35.6,12.8,4.3,-0.882947592858927,-0.46947156278589075
2022-11-12T09:00:00+00:00,58.9,13.0,4.3,-0.8910065241883678,-0.4539904997395469
2022-11-12T10:00:00+00:00,75.2,13.2,4.2,-0.8987940462991668,-0.43837114678907774
2022-11-12T11:00:00+00:00,69.0,13.3,4.1,-0.882947592858927,-0.46947156278589075
2022-11-12T12:00:00+00:00,51.5,13.3,3.7,-0.8660254037844385,-0.5000000000000004
2022-11-12T13:00:00+00:00,27.6,13.1,3.6,-0.848048096156426,-0.529919264233205
2022-11-12T14:00:00+00:00,9.2,12.9,3.1,-0.8090169943749473,-0.5877852522924732
2022-11-12T15:00:00+00:00,1.0,12.6,2.6,-0.6946583704589973,-0.7193398003386511
2022-11-12T16:00:00+00:00,0.0,12.4,2.4,-0.6156614753256582,-0.788010753606722
2022-11-12T17:00:00+00:00,0.0,12.2,2.2,-0.46947156278589086,-0.8829475928589269
2022-11-12T18:00:00+00:00,0.0,12.0,2.2,-0.3090169943749473,-0.9510565162951536
2022-11-12T19:00:00+00:00,0.1,11.8,2.2,-0.3090169943749473,-0.9510565162951536
2022-11-12T20:00:00+00:00,0.0,11.5,2.2,-0.29237170472273677,-0.9563047559630354
2022-11-12T21:00:00+00:00,0.1,11.3,2.1,-0.29237170472273677,-0.9563047559630354
2022-11-12T22:00:00+00:00,0.1,11.0,2.0,-0.13917310096006552,-0.9902680687415703
2022-11-12T23:00:00+00:00,0.1,10.7,2.0,-0.0348994967025009,-0.9993908270190958
2022-11-13T00:00:00+00:00,0.1,10.3,2.0,0.06975647374412552,-0.9975640502598242
2022-11-13T01:00:00+00:00,0.1,9.9,1.9,0.258819045102521,-0.9659258262890682
2022-11-13T02:00:00+00:00,0.1,9.5,1.9,0.2923717047227366,-0.9563047559630355
2022-11-13T03:00:00+00:00,0.1,9.3,1.7,0.3090169943749475,-0.9510565162951535
2022-11-13T04:00:00+00:00,0.1,9.1,1.7,0.3255681544571566,-0.9455185755993168
2022-11-13T05:00:00+00:00,0.1,8.8,1.6,0.838670567945424,-0.5446390350150271
2022-11-13T06:00:00+00:00,1.0,8.7,1.6,0.838670567945424,-0.5446390350150271
2022-11-13T07:00:00+00:00,22.6,8.7,1.7,0.8660254037844387,-0.4999999999999998
2022-11-13T08:00:00+00:00,68.0,9.4,2.1,0.8746197071393959,-0.484809620246337
2022-11-13T09:00:00+00:00,96.8,10.0,2.4,0.8660254037844387,-0.4999999999999998
2022-11-13T10:00:00+00:00,110.5,10.4,2.9,0.7986355100472927,-0.6018150231520484
2022-11-13T11:00:00+00:00,128.1,10.6,3.2,0.8290375725550417,-0.5591929034707467
2022-11-13T12:00:00+00:00,104.0,10.6,3.4,0.8746197071393959,-0.484809620246337
2022-11-13T13:00:00+00:00,67.8,10.4,3.4,0.9135454576426009,-0.40673664307580026
2022-11-13T14:00:00+00:00,26.2,10.0,3.5,0.9396926207859084,-0.3420201433256687
2022-11-13T15:00:00+00:00,1.9,9.7,3.5,0.9612616959383189,-0.27563735581699905
2022-11-13T16:00:00+00:00,0.1,9.6,3.6,0.9510565162951536,-0.30901699437494734
2022-11-13T17:00:00+00:00,0.1,9.6,3.7,0.9702957262759965,-0.24192189559966779
2022-11-13T18:00:00+00:00,0.1,9.6,3.9,0.9612616959383189,-0.27563735581699905
2022-11-13T19:00:00+00:00,0.1,9.7,4.1,0.9612616959383189,-0.27563735581699905
2022-11-13T20:00:00+00:00,0.1,9.7,4.5,0.9396926207859084,-0.3420201433256687
2022-11-13T21:00:00+00:00,0.1,9.8,4.8,0.9135454576426009,-0.40673664307580026
2022-11-13T22:00:00+00:00,0.1,9.8,4.9,0.90630778703665,-0.42261826174069933
